EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating
2652,Fernando,Richard,2566-07-09 00:00:00.000,2566-07-14 00:00:00.000,Administrative Assistant,Virginia Smith,fernando.richard@bilearner.com,SVG,Active,Contract,Zone C,Temporary,Voluntary,Continue personal federal another.,Sales,General - Sga,2497-03-08 00:00:00.000,MA,Manager,Female,15228,Other,Widowed,Fully Meets,4
2653,Keon,Gonzalez,2566-04-20 00:00:00.000,2566-05-08 00:00:00.000,Area Sales Manager,Brett Vargas,keon.gonzalez@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Retirement,Garden player quickly body science.,Sales,Wireline Construction,2487-04-21 00:00:00.000,MA,Operator,Male,25594,White,Widowed,Fully Meets,1
2654,Lauryn,Anthony,2562-08-22 00:00:00.000,2563-01-07 00:00:00.000,Area Sales Manager,Mark Hernandez,lauryn.anthony@bilearner.com,WBL,Active,Full-Time,Zone C,Temporary,Resignation,Stay herself cultural pass large.,Sales,General - Con,2498-07-09 00:00:00.000,MA,Operator,Male,97492,Black,Divorced,Fully Meets,4
2655,Amanda,Allison,2565-08-02 00:00:00.000,2566-04-07 00:00:00.000,Area Sales Manager,John Wright,amanda.allison@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Voluntary,Mother fine late simply close material yeah.,Sales,General - Con,2507-11-08 00:00:00.000,AZ,Manager,Male,48881,Black,Divorced,Fully Meets,2
2656,Urijah,Houston,2561-10-31 00:00:00.000,2563-01-23 00:00:00.000,Area Sales Manager,Tony Moore,urijah.houston@bilearner.com,PL,Active,Part-Time,Zone B,Part-Time,Voluntary,Detail see down common great on especially.,Sales,Aerial,2500-02-10 00:00:00.000,AZ,Splicer,Male,71509,Hispanic,Single,Fully Meets,4
2657,Trace,Brandt,2564-11-23 00:00:00.000,2565-07-20 00:00:00.000,Area Sales Manager,Jeffrey Hodge,trace.brandt@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Decision decade approach.,Sales,Isp,2538-06-06 00:00:00.000,AZ,Manager,Male,27097,White,Widowed,Fully Meets,2
2658,Yuliana,Levine,2566-07-01 00:00:00.000,2566-07-21 00:00:00.000,Area Sales Manager,Emily Simmons,yuliana.levine@bilearner.com,CCDR,Active,Full-Time,Zone A,Temporary,Involuntary,Heart certainly computer beat where pull.,Sales,Engineers,2503-03-28 00:00:00.000,AZ,Technician,Male,74016,Black,Married,Fully Meets,2
2659,Bailey,Hays,2565-07-18 00:00:00.000,NULL,Area Sales Manager,Jessica Gomez,bailey.hays@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Unk,NULL,Sales,General - Con,2533-07-13 00:00:00.000,AL,Administrative,Male,71519,Black,Single,Fully Meets,2
2660,Sanaa,Valenzuela,2562-08-09 00:00:00.000,NULL,Area Sales Manager,Cheryl Moody,sanaa.valenzuela@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Unk,NULL,Sales,Shop (Fleet),2502-10-27 00:00:00.000,TN,Mechanic,Male,33045,Asian,Divorced,Fully Meets,4
2661,Avah,Hayes,2564-07-06 00:00:00.000,NULL,Area Sales Manager,Patrick Coleman,avah.hayes@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Unk,NULL,Sales,Engineers,2513-08-11 00:00:00.000,TN,Administrative,Male,65089,Black,Married,Fully Meets,2
2662,Cody,Bates,2564-02-02 00:00:00.000,NULL,Area Sales Manager,Brittney Young,cody.bates@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,NULL,Sales,General - Con,2488-09-12 00:00:00.000,ID,Foreman,Male,94177,Asian,Single,Fully Meets,2
2663,Eli,Grant,2566-01-06 00:00:00.000,2566-04-25 00:00:00.000,Area Sales Manager,Ryan Ward,eli.grant@bilearner.com,PYZ,Active,Part-Time,Zone B,Part-Time,Resignation,Party employee page half young budget.,Sales,Splicing,2514-07-21 00:00:00.000,ID,Technician,Male,51278,Hispanic,Divorced,Fully Meets,5
2664,Felipe,Rollins,2564-11-13 00:00:00.000,NULL,Area Sales Manager,Rose Cunningham,felipe.rollins@bilearner.com,WBL,Active,Full-Time,Zone C,Full-Time,Unk,NULL,Sales,Project Management - Con,2504-06-25 00:00:00.000,ID,Manager,Male,14665,Hispanic,Divorced,Fully Meets,1
2665,Abdiel,Good,2563-03-15 00:00:00.000,NULL,Area Sales Manager,Jessica Harrison,abdiel.good@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Unk,NULL,Sales,Splicing,2534-07-14 00:00:00.000,NY,Splicer,Male,33859,Hispanic,Married,Fully Meets,4
2666,Kaylyn,Frye,2561-11-07 00:00:00.000,2565-01-08 00:00:00.000,Area Sales Manager,Taylor Lopez,kaylyn.frye@bilearner.com,PL,Active,Part-Time,Zone C,Full-Time,Retirement,Audience run degree that your beyond cell.,Sales,Yard (Material Handling),2489-01-19 00:00:00.000,WA,Runner,Female,91544,Other,Single,Fully Meets,4
2667,Marisol,Alvarez,2562-10-03 00:00:00.000,2564-08-25 00:00:00.000,Administrative Assistant,Joshua Brown,marisol.alvarez@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Retirement,Environment state tax sound stop group doctor.,Sales,Billable Consultants,2508-10-08 00:00:00.000,WA,Engineer,Female,9760,Other,Widowed,Fully Meets,2
2668,Lane,Willis,2565-08-12 00:00:00.000,2566-04-16 00:00:00.000,Administrative Assistant,Roger Campbell,lane.willis@bilearner.com,CCDR,Active,Contract,Zone C,Part-Time,Resignation,Lot as card response consumer.,Sales,General - Con,2521-11-12 00:00:00.000,MA,Technician,Female,94176,Asian,Married,Fully Meets,2
2669,Jade,Becker,2561-12-22 00:00:00.000,NULL,Administrative Assistant,Jordan Alexander,jade.becker@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Unk,NULL,Sales,Field Operations,2495-01-19 00:00:00.000,MA,Foreman,Female,46445,Black,Single,Fully Meets,1
2670,Vincent,Logan,2564-03-27 00:00:00.000,NULL,Area Sales Manager,Alexander Holmes,vincent.logan@bilearner.com,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,NULL,Sales,Engineers,2537-03-06 00:00:00.000,MA,Engineer,Male,54346,Other,Widowed,Fully Meets,1
2671,Nasir,Glass,2565-07-18 00:00:00.000,NULL,Area Sales Manager,Andrea Whitaker,nasir.glass@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Unk,NULL,Sales,Field Operations,2487-06-23 00:00:00.000,MA,Coordinator,Male,10712,Asian,Widowed,Fully Meets,5
2672,Quincy,Shannon,2563-04-09 00:00:00.000,2566-05-06 00:00:00.000,Area Sales Manager,Carrie Wells,quincy.shannon@bilearner.com,NEL,Active,Contract,Zone A,Full-Time,Involuntary,Medical message face development moment because.,Sales,Fielders,2542-07-23 00:00:00.000,AZ,Engineer,Male,3413,Asian,Married,Fully Meets,1
2673,Alena,Walter,2565-01-07 00:00:00.000,NULL,Area Sales Manager,David Figueroa,alena.walter@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Unk,NULL,Sales,Splicing,2542-07-19 00:00:00.000,AZ,Splicer,Male,80938,Other,Single,Fully Meets,4
2674,Clay,Compton,2565-07-15 00:00:00.000,NULL,Area Sales Manager,Kevin Parrish,clay.compton@bilearner.com,BPC,Active,Part-Time,Zone A,Part-Time,Unk,NULL,Sales,Fielders,2511-12-16 00:00:00.000,AZ,Engineer,Male,31528,White,Widowed,Fully Meets,1
2675,Kayden,Fernandez,2563-11-29 00:00:00.000,2565-07-16 00:00:00.000,Area Sales Manager,Monica Miller,kayden.fernandez@bilearner.com,CCDR,Active,Part-Time,Zone C,Part-Time,Resignation,Board up meet away firm yet human find.,Sales,Engineers,2489-06-07 00:00:00.000,AL,Engineer,Male,11366,Hispanic,Divorced,Fully Meets,5
2676,Bryson,Giles,2562-03-20 00:00:00.000,2563-09-23 00:00:00.000,Area Sales Manager,Brandi Collins,bryson.giles@bilearner.com,SVG,Active,Part-Time,Zone C,Part-Time,Resignation,Memory theory thank past could.,Sales,Engineers,2515-08-01 00:00:00.000,AL,Engineer,Male,19248,Asian,Single,Fully Meets,2
2677,Demarcus,Small,2562-03-16 00:00:00.000,2565-01-08 00:00:00.000,Area Sales Manager,Jimmy Jones,demarcus.small@bilearner.com,EW,Active,Contract,Zone B,Full-Time,Resignation,Who few sport business various.,Sales,Splicing,2533-10-13 00:00:00.000,TN,Director,Male,8371,Hispanic,Divorced,Fully Meets,1
2678,Presley,Dodson,2564-05-30 00:00:00.000,NULL,Area Sales Manager,Bruce Roy,presley.dodson@bilearner.com,MSC,Active,Full-Time,Zone C,Part-Time,Unk,NULL,Sales,Field Operations,2509-05-01 00:00:00.000,ID,Laborer,Male,90990,White,Single,Fully Meets,5
2679,Christine,Giles,2565-11-17 00:00:00.000,NULL,Area Sales Manager,Heather Wright,christine.giles@bilearner.com,TNS,Active,Contract,Zone A,Part-Time,Unk,NULL,Sales,General - Con,2494-10-20 00:00:00.000,ID,Foreman,Male,80607,Hispanic,Divorced,Fully Meets,5
2680,Jasmine,Rogers,2563-12-25 00:00:00.000,2564-10-04 00:00:00.000,Area Sales Manager,Joseph Rivas,jasmine.rogers@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Involuntary,Smile most around.,Sales,Billable Consultants,2491-01-24 00:00:00.000,ID,Engineer,Male,30228,Black,Single,Fully Meets,2
2681,Jaime,Greer,2563-06-16 00:00:00.000,2564-08-13 00:00:00.000,Area Sales Manager,Hannah Rose,jaime.greer@bilearner.com,WBL,Active,Part-Time,Zone C,Full-Time,Involuntary,Region hit sense national about.,Sales,Field Operations,2527-02-04 00:00:00.000,ID,Technician,Male,47652,Black,Married,Fully Meets,1
2682,Keagan,Hutchinson,2563-07-28 00:00:00.000,NULL,Area Sales Manager,Zachary Ortiz,keagan.hutchinson@bilearner.com,NEL,Active,Contract,Zone A,Temporary,Unk,NULL,Sales,Field Operations,2519-06-05 00:00:00.000,NY,Supervisor,Male,73798,Asian,Widowed,Fully Meets,2
2683,Charlize,Ballard,2564-12-31 00:00:00.000,NULL,Area Sales Manager,Kimberly Soto,charlize.ballard@bilearner.com,PL,Active,Contract,Zone A,Temporary,Unk,NULL,Sales,General - Con,2495-10-14 00:00:00.000,WA,Laborer,Female,86439,Other,Divorced,Fully Meets,4
2684,Kendrick,Pollard,2565-02-07 00:00:00.000,2566-03-02 00:00:00.000,Administrative Assistant,Nicholas Huang,kendrick.pollard@bilearner.com,BPC,Active,Full-Time,Zone C,Part-Time,Retirement,Activity pay wall start cause.,Sales,General - Sga,2526-10-07 00:00:00.000,MA,Manager,Female,60915,White,Widowed,Fully Meets,5
2685,Meadow,Reed,2564-11-23 00:00:00.000,2565-03-29 00:00:00.000,Administrative Assistant,Joshua Rosales,meadow.reed@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Resignation,Statement would join music great dark.,Sales,General - Sga,2507-08-08 00:00:00.000,MA,Supervisor,Female,9417,Black,Divorced,Fully Meets,2
2686,Ryker,Hopkins,2564-08-15 00:00:00.000,NULL,Area Sales Manager,Nicholas Graham,ryker.hopkins@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,NULL,Sales,Project Management - Con,2498-05-09 00:00:00.000,MA,Technician,Male,56247,Other,Single,Fully Meets,4
2687,Bruno,Ashley,2564-06-21 00:00:00.000,NULL,Area Sales Manager,Christopher Black,bruno.ashley@bilearner.com,WBL,Active,Part-Time,Zone A,Full-Time,Unk,NULL,Sales,Engineers,2488-03-16 00:00:00.000,AZ,Engineer,Male,88522,White,Single,Fully Meets,2
2688,Luciana,Steele,2564-02-13 00:00:00.000,NULL,Area Sales Manager,Edward Lane,luciana.steele@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,NULL,Sales,Engineers,2510-02-09 00:00:00.000,AZ,Engineer,Male,97840,Black,Married,Fully Meets,1
2689,Johnathon,Serrano,2563-12-28 00:00:00.000,NULL,Area Sales Manager,David Craig,johnathon.serrano@bilearner.com,PL,Active,Part-Time,Zone C,Part-Time,Unk,NULL,Sales,Wireline Construction,2497-05-09 00:00:00.000,AZ,Foreman,Male,72339,Other,Single,Fully Meets,1
2690,Joaquin,Cuevas,2565-04-12 00:00:00.000,2565-09-02 00:00:00.000,Area Sales Manager,Elizabeth Garrison,joaquin.cuevas@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Involuntary,Author hotel car care special organization.,Sales,Project Management - Con,2540-04-14 00:00:00.000,AZ,Field Project Manager,Male,28406,Black,Married,Fully Meets,4
2691,Soren,Downs,2562-01-02 00:00:00.000,NULL,Area Sales Manager,Taylor Huerta,soren.downs@bilearner.com,CCDR,Active,Part-Time,Zone C,Full-Time,Unk,NULL,Sales,General - Sga,2515-11-29 00:00:00.000,AL,Supervisor,Male,85311,Black,Widowed,Fully Meets,1
2692,Ralph,Stone,2563-08-01 00:00:00.000,2565-10-01 00:00:00.000,Area Sales Manager,Denise Adams,ralph.stone@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Voluntary,Hard way effort wear physical. Want between grow.,Sales,Underground,2540-11-22 00:00:00.000,TN,Foreman,Male,97985,White,Widowed,Fully Meets,4
2693,Malcolm,Rivas,2563-10-14 00:00:00.000,NULL,Area Sales Manager,Ryan Flores,malcolm.rivas@bilearner.com,EW,Active,Part-Time,Zone C,Temporary,Unk,NULL,Sales,General - Sga,2530-09-26 00:00:00.000,TN,Assistant,Male,52988,White,Married,Fully Meets,4
2694,Adam,Beltran,2566-05-26 00:00:00.000,2566-07-14 00:00:00.000,Area Sales Manager,Mackenzie Cole,adam.beltran@bilearner.com,MSC,Active,Full-Time,Zone C,Full-Time,Involuntary,Movie before ability. Seem watch deal center.,Sales,Engineers,2523-12-15 00:00:00.000,ID,Director,Male,16500,Black,Widowed,Fully Meets,4
2695,Isis,Ortega,2564-08-26 00:00:00.000,2565-11-25 00:00:00.000,Area Sales Manager,Emily Jones,isis.ortega@bilearner.com,TNS,Active,Full-Time,Zone A,Temporary,Retirement,Offer performance arrive travel.,Sales,Underground,2503-10-24 00:00:00.000,ID,Laborer,Male,70237,Other,Married,Fully Meets,2
2696,Meadow,Delgado,2565-11-20 00:00:00.000,2566-02-08 00:00:00.000,Area Sales Manager,Chelsea Garcia,meadow.delgado@bilearner.com,PYZ,Active,Contract,Zone A,Temporary,Retirement,Top seem police tree against.,Sales,Project Management - Con,2496-03-09 00:00:00.000,ID,Manager,Male,18726,Other,Married,Fully Meets,4
2697,Benjamin,Goodman,2563-02-22 00:00:00.000,NULL,Area Sales Manager,Jacob Simmons,benjamin.goodman@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,NULL,Sales,Splicing,2507-02-08 00:00:00.000,NY,Laborer,Male,21341,White,Married,Fully Meets,1
2698,Jaycee,Alexander,2564-04-04 00:00:00.000,NULL,Area Sales Manager,Samuel Phillips,jaycee.alexander@bilearner.com,NEL,Active,Contract,Zone B,Full-Time,Unk,NULL,Sales,Field Operations,2512-02-01 00:00:00.000,NY,Operator,Male,46549,Hispanic,Single,Fully Meets,4
2699,Cannon,Gray,2566-08-05 00:00:00.000,NULL,Area Sales Manager,Stephen Burns,cannon.gray@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,NULL,Sales,Engineers,2528-08-24 00:00:00.000,WA,Engineer,Female,8797,Other,Married,Fully Meets,5
2700,Brynn,Kennedy,2566-01-10 00:00:00.000,2566-08-06 00:00:00.000,Administrative Assistant,Nicholas White,brynn.kennedy@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Resignation,Visit you let sort amount visit.,Sales,Project Management - Con,2535-09-01 00:00:00.000,MA,Manager,Female,20560,Other,Single,Fully Meets,4
2701,Branden,Ali,2562-04-19 00:00:00.000,NULL,Administrative Assistant,Gregory Hill,branden.ali@bilearner.com,CCDR,Active,Contract,Zone A,Full-Time,Unk,NULL,Sales,Field Operations,2502-09-06 00:00:00.000,MA,Controller,Female,11623,Black,Married,Fully Meets,5
2702,Sophie,Carrillo,2562-10-02 00:00:00.000,NULL,Area Sales Manager,Anna Henry,sophie.carrillo@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,NULL,Sales,Aerial,2505-09-18 00:00:00.000,MA,Foreman,Male,80318,Asian,Married,Fully Meets,2
2703,Saul,Shaw,2561-11-14 00:00:00.000,NULL,Area Sales Manager,Jennifer Alvarez,saul.shaw@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Unk,NULL,Sales,General - Con,2529-04-07 00:00:00.000,AZ,Laborer,Male,37397,Other,Single,Fully Meets,5
2704,Isla,Mcdaniel,2563-01-27 00:00:00.000,2565-06-19 00:00:00.000,Area Sales Manager,Ashley Larson,isla.mcdaniel@bilearner.com,EW,Active,Part-Time,Zone A,Full-Time,Voluntary,Mention adult treatment old play.,Sales,Field Operations,2541-07-30 00:00:00.000,AZ,Technician,Male,39020,Black,Widowed,Fully Meets,4
2705,Lea,Cantu,2561-11-04 00:00:00.000,NULL,Area Sales Manager,Donna Hurst,lea.cantu@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Unk,NULL,Sales,General - Con,2543-10-24 00:00:00.000,AZ,Supervisor,Female,57908,Hispanic,Divorced,Fully Meets,2
2706,Yadiel,Riggs,2561-12-13 00:00:00.000,2562-01-13 00:00:00.000,Area Sales Manager,Eric Byrd,yadiel.riggs@bilearner.com,NEL,Active,Part-Time,Zone A,Part-Time,Involuntary,Can last meet shake imagine he.,Sales,Field Operations,2518-09-24 00:00:00.000,NC,Electrician,Male,39922,Asian,Widowed,Fully Meets,2
2707,Annalise,Olsen,2565-11-28 00:00:00.000,NULL,Area Sales Manager,Brianna Johnson,annalise.olsen@bilearner.com,PL,Active,Full-Time,Zone B,Part-Time,Unk,NULL,Sales,General - Con,2535-08-20 00:00:00.000,AL,Foreman,Male,95876,White,Married,Fully Meets,4
2708,Theodore,Castro,2565-06-08 00:00:00.000,2565-08-07 00:00:00.000,Area Sales Manager,Savannah Oconnell,theodore.castro@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Involuntary,After draw carry north federal region recently.,Sales,General - Con,2508-07-31 00:00:00.000,TN,Foreman,Male,47846,Asian,Married,Fully Meets,2
2709,Emily,Freeman,2565-04-03 00:00:00.000,NULL,Area Sales Manager,Madison Kemp,emily.freeman@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,NULL,Sales,Field Operations,2528-01-28 00:00:00.000,ID,Locator,Male,62350,Asian,Married,Fully Meets,2
2710,Madyson,Yates,2565-02-28 00:00:00.000,NULL,Area Sales Manager,Julian Bowen,madyson.yates@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Unk,NULL,Sales,Field Operations,2537-04-14 00:00:00.000,ID,Manager,Male,45874,Black,Single,Fully Meets,5
2711,Rachel,Bowers,2564-08-19 00:00:00.000,NULL,Area Sales Manager,Brittany Dickerson,rachel.bowers@bilearner.com,WBL,Active,Contract,Zone C,Temporary,Unk,NULL,Sales,Field Operations,2516-06-09 00:00:00.000,ID,Technician,Male,54605,Black,Divorced,Fully Meets,2
2712,Helen,Humphrey,2561-08-19 00:00:00.000,NULL,Area Sales Manager,Richard Henry,helen.humphrey@bilearner.com,PYZ,Active,Full-Time,Zone A,Full-Time,Unk,NULL,Sales,General - Con,2535-07-08 00:00:00.000,NY,Foreman,Male,42080,Other,Married,Fully Meets,1
2713,Abagail,Villanueva,2562-10-15 00:00:00.000,NULL,Area Sales Manager,Whitney Ross,abagail.villanueva@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Unk,NULL,Sales,Aerial,2540-02-09 00:00:00.000,NY,Foreman,Male,92148,Black,Married,Fully Meets,5
2714,Julie,Lloyd,2566-02-23 00:00:00.000,2566-04-20 00:00:00.000,Area Sales Manager,Keith Martinez,julie.lloyd@bilearner.com,NEL,Active,Part-Time,Zone C,Temporary,Resignation,Break price parent seat natural whatever.,Sales,Field Operations,2515-07-11 00:00:00.000,WA,Tower Hand,Male,3780,Asian,Widowed,Fully Meets,1
2715,Alejandro,Wilkinson,2566-02-01 00:00:00.000,NULL,Area Sales Manager,Robert Avery,alejandro.wilkinson@bilearner.com,PL,Active,Full-Time,Zone B,Temporary,Unk,NULL,Sales,Field Operations,2538-08-18 00:00:00.000,WA,Manager,Female,44669,Asian,Divorced,Fully Meets,4
2716,Yadiel,Mata,2566-05-07 00:00:00.000,NULL,Administrative Assistant,Jesse Torres,yadiel.mata@bilearner.com,BPC,Active,Contract,Zone A,Temporary,Unk,NULL,Sales,Executive,2512-12-21 00:00:00.000,MA,Ceo,Female,22894,Asian,Widowed,Fully Meets,2
2717,Colt,Sutton,2563-05-26 00:00:00.000,NULL,Area Sales Manager,William Garner,colt.sutton@bilearner.com,PYZ,Active,Full-Time,Zone A,Temporary,Unk,NULL,Sales,Field Operations,2538-11-05 00:00:00.000,MA,Supervisor,Male,77267,Black,Divorced,Fully Meets,1
2718,Madalyn,Prince,2565-02-09 00:00:00.000,NULL,Area Sales Manager,Matthew Willis,madalyn.prince@bilearner.com,WBL,Active,Part-Time,Zone A,Part-Time,Unk,NULL,Sales,Aerial,2542-01-26 00:00:00.000,AZ,Laborer,Male,91638,Other,Married,Fully Meets,5
2719,Clara,Stewart,2565-06-20 00:00:00.000,2566-03-23 00:00:00.000,Area Sales Manager,Monica Sims,clara.stewart@bilearner.com,NEL,Active,Contract,Zone C,Temporary,Voluntary,Dinner teach cover later.,Sales,Finance & Accounting,2539-02-11 00:00:00.000,AZ,Intern,Male,35738,Hispanic,Divorced,Fully Meets,4
2720,Cheyenne,Herman,2565-01-08 00:00:00.000,2565-09-03 00:00:00.000,Area Sales Manager,Kathleen Hickman,cheyenne.herman@bilearner.com,PL,Active,Contract,Zone A,Temporary,Retirement,Debate want series success above.,Sales,Field Operations,2537-08-13 00:00:00.000,NC,Top Hand,Female,26500,Asian,Widowed,Fully Meets,4
2721,Emerson,Zavala,2563-03-01 00:00:00.000,NULL,Area Sales Manager,Brendan Melendez,emerson.zavala@bilearner.com,BPC,Active,Full-Time,Zone A,Full-Time,Unk,NULL,Sales,Shop (Fleet),2524-11-15 00:00:00.000,NC,Manager,Male,6085,Hispanic,Married,Fully Meets,4
2722,Sawyer,Oneal,2563-10-05 00:00:00.000,NULL,Area Sales Manager,Wendy Sullivan,sawyer.oneal@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,NULL,Sales,General - Con,2522-12-02 00:00:00.000,AL,Technician,Male,15704,White,Single,Fully Meets,2
2723,Kyleigh,Mathis,2564-05-12 00:00:00.000,2565-07-01 00:00:00.000,Area Sales Manager,Ariel Davis,kyleigh.mathis@bilearner.com,SVG,Active,Part-Time,Zone C,Temporary,Voluntary,Another instead but house six make citizen.,Sales,Field Operations,2518-03-17 00:00:00.000,TN,Technician,Male,37293,White,Widowed,Fully Meets,2
2724,Maximus,Mcdowell,2566-01-01 00:00:00.000,2566-07-05 00:00:00.000,Area Sales Manager,Nicholas Robinson,maximus.mcdowell@bilearner.com,EW,Active,Part-Time,Zone B,Temporary,Involuntary,Game reach not save individual.,Sales,Catv,2486-01-15 00:00:00.000,ID,Foreman,Male,96396,Other,Divorced,Fully Meets,1
2725,Dean,Little,2562-11-18 00:00:00.000,NULL,Area Sales Manager,Elaine Johnson,dean.little@bilearner.com,MSC,Active,Contract,Zone B,Full-Time,Unk,NULL,Sales,Field Operations,2512-07-21 00:00:00.000,ID,Laborer,Male,25528,White,Single,Fully Meets,4
2726,Martin,Herrera,2564-05-12 00:00:00.000,2564-11-07 00:00:00.000,Area Sales Manager,Rachel White,martin.herrera@bilearner.com,TNS,Active,Contract,Zone B,Full-Time,Retirement,Vote yard sign address lead knowledge front.,Sales,Wireline Construction,2514-02-23 00:00:00.000,NY,Groundman,Male,20036,Asian,Single,Fully Meets,2
2727,Uriah,Briggs,2563-02-14 00:00:00.000,2564-12-21 00:00:00.000,Area Sales Manager,Sheri Valenzuela,uriah.briggs@bilearner.com,PYZ,Active,Contract,Zone C,Full-Time,Resignation,Risk hundred social.,Sales,General - Con,2527-10-12 00:00:00.000,NY,Lineman,Male,83448,White,Divorced,Fully Meets,5
2728,Kianna,Little,2563-05-08 00:00:00.000,2566-03-28 00:00:00.000,Area Sales Manager,Brandon Perez,kianna.little@bilearner.com,WBL,Active,Full-Time,Zone B,Full-Time,Involuntary,World area thus attention start.,Sales,Splicing,2499-09-07 00:00:00.000,WA,Foreman,Male,16416,Hispanic,Single,Fully Meets,2
2729,David,Kirk,2561-12-10 00:00:00.000,NULL,Area Sales Manager,Kathryn Kidd DVM,david.kirk@bilearner.com,NEL,Active,Part-Time,Zone B,Full-Time,Unk,NULL,Sales,Engineers,2491-03-10 00:00:00.000,WA,Engineer,Female,83077,Hispanic,Divorced,Fully Meets,2
2730,Alexandra,Bryant,2564-12-08 00:00:00.000,NULL,Area Sales Manager,Mario Moran,alexandra.bryant@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,NULL,Sales,Underground,2510-07-28 00:00:00.000,VT,Operator,Female,23617,Hispanic,Single,Fully Meets,2
2731,Denzel,Jensen,2562-01-31 00:00:00.000,NULL,Administrative Assistant,Brian Allen,denzel.jensen@bilearner.com,BPC,Active,Part-Time,Zone C,Full-Time,Unk,NULL,Sales,General - Con,2492-12-30 00:00:00.000,MA,Technician,Female,24569,Other,Married,Fully Meets,1
2732,Fletcher,Maxwell,2565-08-31 00:00:00.000,2566-04-27 00:00:00.000,Area Sales Manager,Stephanie Jackson,fletcher.maxwell@bilearner.com,PYZ,Active,Contract,Zone A,Full-Time,Retirement,Exactly fear as speech.,Sales,Shop (Fleet),2532-04-07 00:00:00.000,ME,Shop,Male,37938,Black,Single,Fully Meets,2
2733,Davian,Davis,2565-02-01 00:00:00.000,NULL,Area Sales Manager,Rodney Robinson,davian.davis@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Unk,NULL,Sales,General - Sga,2539-01-05 00:00:00.000,AZ,Administrator,Male,53746,Black,Single,Fully Meets,5
2734,Maxim,Mooney,2563-12-02 00:00:00.000,NULL,Area Sales Manager,Alicia Mitchell,maxim.mooney@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Unk,NULL,Sales,General - Con,2491-12-03 00:00:00.000,AZ,Laborer,Female,51967,Black,Married,Fully Meets,4
2735,Santiago,Rosales,2563-10-16 00:00:00.000,NULL,Area Sales Manager,Melissa Ray,santiago.rosales@bilearner.com,PL,Active,Contract,Zone B,Part-Time,Unk,NULL,Sales,Field Operations,2544-04-10 00:00:00.000,NC,Groundman,Female,26584,Asian,Single,Fully Meets,2
2736,Zara,Werner,2563-05-27 00:00:00.000,NULL,Area Sales Manager,Michael Garza,zara.werner@bilearner.com,BPC,Active,Contract,Zone A,Full-Time,Unk,NULL,Sales,General - Con,2506-02-13 00:00:00.000,AL,Laborer,Male,2091,Other,Married,Fully Meets,5
2737,Darian,Hansen,2564-08-20 00:00:00.000,2564-10-09 00:00:00.000,Area Sales Manager,Victoria Padilla,darian.hansen@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Retirement,Music society money product next.,Sales,General - Con,2515-05-26 00:00:00.000,UT,Technician,Male,84906,Black,Married,Fully Meets,4
